,ID_PIECE,PctBucket,numb_R1,ID_SETUP_R1,COORD_POS_MIN_R1,COORD_POS_MAX_R1,FORCE_ROLL_DS_R1,FORCE_ROLL_OS_R1,FORCE_BEND_ROLL_DS_R1,FORCE_BEND_ROLL_OS_R1,TORQ_MOTOR_TOP_R1,TORQ_MOTOR_BOTTOM_R1,SPEED_ROLL_TOP_R1,SPEED_ROLL_BOTTOM_R1,ID_COIL,numb_R2,ID_SETUP_R2,COORD_POS_MIN_R2,COORD_POS_MAX_R2,FORCE_ROLL_DS_R2,FORCE_ROLL_OS_R2,FORCE_BEND_ROLL_DS_R2,FORCE_BEND_ROLL_OS_R2,TORQ_MOTOR_TOP_R2,TORQ_MOTOR_BOTTOM_R2,SPEED_ROLL_TOP_R2,SPEED_ROLL_BOTTOM_R2,ID_PIECE_F1,PctBucket_F1,ID_COIL_F1,numb_F1,COORD_POS_MIN_F1,COORD_POS_MAX_F1,ID_SETUP_F1,SPEED_ROLL_F1,THICK_EXIT_HOT_F1,FORCE_ROLL_F1,FORCE_ROLL_DIFF_F1,GAP_F1,CURR_MOTOR_PCT_F1,TORQ_DRIVE_F1,ID_PIECE_F2,PctBucket_F2,ID_COIL_F2,numb_F2,COORD_POS_MIN_F2,COORD_POS_MAX_F2,ID_SETUP_F2,SPEED_ROLL_F2,THICK_EXIT_HOT_F2,FORCE_ROLL_F2,FORCE_ROLL_DIFF_F2,GAP_F2,CURR_MOTOR_PCT_F2,TORQ_DRIVE_F2,ID_PIECE_F3,PctBucket_F3,ID_COIL_F3,numb_F3,COORD_POS_MIN_F3,COORD_POS_MAX_F3,ID_SETUP_F3,SPEED_ROLL_F3,THICK_EXIT_HOT_F3,FORCE_ROLL_F3,FORCE_ROLL_DIFF_F3,GAP_F3,CURR_MOTOR_PCT_F3,TORQ_DRIVE_F3,ID_PIECE_F4,PctBucket_F4,ID_COIL_F4,numb_F4,COORD_POS_MIN_F4,COORD_POS_MAX_F4,ID_SETUP_F4,SPEED_ROLL_F4,THICK_EXIT_HOT_F4,FORCE_ROLL_F4,FORCE_ROLL_DIFF_F4,GAP_F4,CURR_MOTOR_PCT_F4,TORQ_DRIVE_F4,ID_PIECE_F5,PctBucket_F5,ID_COIL_F5,numb_F5,COORD_POS_MIN_F5,COORD_POS_MAX_F5,ID_SETUP_F5,SPEED_ROLL_F5,THICK_EXIT_HOT_F5,FORCE_ROLL_F5,FORCE_ROLL_DIFF_F5,GAP_F5,CURR_MOTOR_PCT_F5,TORQ_DRIVE_F5,ID_PIECE_F6,PctBucket_F6,ID_COIL_F6,numb_F6,COORD_POS_MIN_F6,COORD_POS_MAX_F6,ID_SETUP_F6,SPEED_ROLL_F6,THICK_EXIT_HOT_F6,FORCE_ROLL_F6,FORCE_ROLL_DIFF_F6,GAP_F6,CURR_MOTOR_PCT_F6,TORQ_DRIVE_F6,MIL_ROLL_FRC_EXP_R1_SetUp,MIL_ROLL_FRC_TOT_MAX_R1_SetUp,MIL_ROLL_FRC_DIF_MAX_R1_SetUp,MIL_THK_ENTRY_R1_SetUp,MIL_THK_EXIT_R1_SetUp,MIL_SPD_PASS_TARGET_R1_SetUp,MIL_DRV_TRQ_EXP_R1_SetUp,MIL_ROLL_FRC_EXP_R2_SetUp,MIL_ROLL_FRC_TOT_MAX_R2_SetUp,MIL_ROLL_FRC_DIF_MAX_R2_SetUp,MIL_THK_ENTRY_R2_SetUp,MIL_THK_EXIT_R2_SetUp,MIL_SPD_PASS_TARGET_R2_SetUp,MIL_DRV_TRQ_EXP_R2_SetUp,ID_SETUP_USED_FMSetUp,ID_SETUP_LATEST_FMSetUp,STRIP_TEMP_CALC,STRIP_GAUGE,STRIP_WIDTH,SLAB_TEMP_MEAS_1,SLAB_TEMP_MEAS_2,COILING_TEMP,LOAD_DIST_CALC_F1,LOAD_DIST_CALC_F2,LOAD_DIST_CALC_F3,LOAD_DIST_CALC_F4,LOAD_DIST_CALC_F5,LOAD_DIST_CALC_F6,REDUCTION_PATTERN_F1,REDUCTION_PATTERN_F2,REDUCTION_PATTERN_F3,REDUCTION_PATTERN_F4,REDUCTION_PATTERN_F5,REDUCTION_PATTERN_F6,EXIT_THICK_CALC_F1,EXIT_THICK_CALC_F2,EXIT_THICK_CALC_F3,EXIT_THICK_CALC_F4,EXIT_THICK_CALC_F5,EXIT_THICK_CALC_F6,EXIT_SPEED_CALC_F1,EXIT_SPEED_CALC_F2,EXIT_SPEED_CALC_F3,EXIT_SPEED_CALC_F4,EXIT_SPEED_CALC_F5,EXIT_SPEED_CALC_F6,ROLLING_FORCE_MAX_LIMIT_F1,ROLLING_FORCE_MAX_LIMIT_F2,ROLLING_FORCE_MAX_LIMIT_F3,ROLLING_FORCE_MAX_LIMIT_F4,ROLLING_FORCE_MAX_LIMIT_F5,ROLLING_FORCE_MAX_LIMIT_F6,ROLLING_FORCE_CALC_F1,ROLLING_FORCE_CALC_F2,ROLLING_FORCE_CALC_F3,ROLLING_FORCE_CALC_F4,ROLLING_FORCE_CALC_F5,ROLLING_FORCE_CALC_F6,ROLLING_TORQUE_MAX_LIMIT_F1,ROLLING_TORQUE_MAX_LIMIT_F2,ROLLING_TORQUE_MAX_LIMIT_F3,ROLLING_TORQUE_MAX_LIMIT_F4,ROLLING_TORQUE_MAX_LIMIT_F5,ROLLING_TORQUE_MAX_LIMIT_F6,ROLLING_TORQUE_CALC_F1,ROLLING_TORQUE_CALC_F2,ROLLING_TORQUE_CALC_F3,ROLLING_TORQUE_CALC_F4,ROLLING_TORQUE_CALC_F5,ROLLING_TORQUE_CALC_F6,MOTOR_TORQUE_CALC_F1,MOTOR_TORQUE_CALC_F2,MOTOR_TORQUE_CALC_F3,MOTOR_TORQUE_CALC_F4,MOTOR_TORQUE_CALC_F5,MOTOR_TORQUE_CALC_F6,MOT_UTIL_MAX_LIMIT_F1,MOT_UTIL_MAX_LIMIT_F2,MOT_UTIL_MAX_LIMIT_F3,MOT_UTIL_MAX_LIMIT_F4,MOT_UTIL_MAX_LIMIT_F5,MOT_UTIL_MAX_LIMIT_F6,MOTOR_UTILIZATION_CALC_F1,MOTOR_UTILIZATION_CALC_F2,MOTOR_UTILIZATION_CALC_F3,MOTOR_UTILIZATION_CALC_F4,MOTOR_UTILIZATION_CALC_F5,MOTOR_UTILIZATION_CALC_F6,percFRCMeas_R1_DS,percFRCMeas_R1_OS,percFRCMeas_R2_DS,percFRCMeas_R2_OS,percFRCMeas_F1,percFRCMeas_F2,percFRCMeas_F3,percFRCMeas_F4,percFRCMeas_F5,percFRCMeas_F6,percTORQMeas_F1,percTORQMeas_F2,percTORQMeas_F3,percTORQMeas_F4,percTORQMeas_F5,percTORQMeas_F6
0,A2542020104,0,73,31651,0.05294,3.83275,10852.07,9562.447,1184.343,1193.169,1801.262,1801.262,0.86018,0.86018,25B340901,113.0,31651.0,0.05694,5.92752,7805.417,7969.797,1077.285,1074.113,871.9756,871.9756,1.26106,1.26106,A2542020104,0.0,25B340901,14.0,0.13736,13.93524,11676.0,0.96008,19.01652,22331.66,725.1241,1.10921,70.41322,343.7055,A2542020104,0.0,25B340901,14.0,0.77875,24.95773,11676.0,1.70543,10.86651,19661.86,-372.0638,-0.41431,47.16363,229.8274,A2542020104,0.0,25B340901,14.0,0.55928,42.49317,11676.0,2.93185,6.29199,18355.43,272.5585,0.2311,46.7256,219.1747,A2542020104,0.0,25B340901,13.0,1.91512,65.48557,11676.0,4.81574,3.83529,13101.4,-299.8528,-0.27842,44.98584,161.412,A2542020104,0.0,25B340901,13.0,5.43581,94.28996,11676.0,6.90076,2.75659,10565.62,3.179,-0.62342,33.97404,124.2044,A2542020104,0.0,25B340901,13.0,9.56327,125.1598,11676.0,9.11489,2.1374,9874.116,62.0071,-0.13875,35.88785,127.3481,19572.43,34572.43,3750.0,121.7762,69.36731,0.84468,3445.413,14905.7,29905.7,3750.0,69.356,45.0,1.24816,1796.732,11676.0,11676.0,1166.069,0.0021,1.0795,0.0,0.0,880.3723,1.0,0.9,0.84,0.61,0.48,0.46,0.57806,0.52248,0.36685,0.37797,0.25568,0.2001,0.0189,0.01086,0.00628,0.00383,0.00276,0.00213,1.07938,1.878,3.24665,5.32118,7.40201,9.59556,37649260.0,37427700.0,38416900.0,35337280.0,29126260.0,27439450.0,21612360.0,19610550.0,17458400.0,13043130.0,10555940.0,9587594.0,3959000.0,2810000.0,2052000.0,1247909.0,865000.0,625747.6,2124206.0,983441.1,646915.6,303920.8,156068.0,103945.8,340055.4,223025.6,202274.8,156636.1,121195.1,113827.9,1.9,1.9,1.9,1.9,1.9,1.9,0.71221,0.4671,0.45054,0.45187,0.33369,0.32743,0.3138937586973204,0.276591694595954,0.261000979746336,0.2664975907602898,0.0005931500380087,0.0005253291011737,0.0004777957097006,0.0003707529272202,0.0003627523753478,0.0003598510903097,8.681624147511997e-05,8.17891103202847e-05,0.000106810282651,0.0001293459699385,0.0001435889017341,0.0002035135252616
1,A2542020104,10,73,31651,3.88536,7.66473,10944.15,9645.891,1114.787,1130.335,1817.095,1817.095,0.85234,0.85234,25B340901,112.0,31651.0,5.97997,11.8012,7457.128,7501.584,884.1906,878.7229,869.2207,869.2207,1.24957,1.24957,A2542020104,10.0,25B340901,13.0,15.00816,27.91249,11676.0,0.95777,18.93052,22380.69,638.6269,1.03787,70.45963,344.1476,A2542020104,10.0,25B340901,13.0,26.83632,49.27935,11676.0,1.70429,10.86128,19694.4,-336.9944,-0.41473,46.17794,225.6773,A2542020104,10.0,25B340901,13.0,45.74706,84.78494,11676.0,2.92962,6.28324,17728.69,263.1665,0.23081,44.91649,207.2145,A2542020104,10.0,25B340901,14.0,70.78932,139.4854,11676.0,4.80099,3.83387,13045.59,-419.1445,-0.27842,44.49257,159.0209,A2542020104,10.0,25B340901,13.0,101.6764,189.832,11676.0,6.85917,2.75605,10628.42,20.93717,-0.62352,33.25614,124.0734,A2542020104,10.0,25B340901,13.0,134.7119,248.8972,11676.0,9.00686,2.14725,9522.837,56.81593,-0.13875,31.51511,113.0355,19572.43,34572.43,3750.0,121.7762,69.36731,0.84468,3445.413,14905.7,29905.7,3750.0,69.356,45.0,1.24816,1796.732,11676.0,11676.0,1166.069,0.0021,1.0795,0.0,0.0,880.3723,1.0,0.9,0.84,0.61,0.48,0.46,0.57806,0.52248,0.36685,0.37797,0.25568,0.2001,0.0189,0.01086,0.00628,0.00383,0.00276,0.00213,1.07938,1.878,3.24665,5.32118,7.40201,9.59556,37649260.0,37427700.0,38416900.0,35337280.0,29126260.0,27439450.0,21612360.0,19610550.0,17458400.0,13043130.0,10555940.0,9587594.0,3959000.0,2810000.0,2052000.0,1247909.0,865000.0,625747.6,2124206.0,983441.1,646915.6,303920.8,156068.0,103945.8,340055.4,223025.6,202274.8,156636.1,121195.1,113827.9,1.9,1.9,1.9,1.9,1.9,1.9,0.71221,0.4671,0.45054,0.45187,0.33369,0.32743,0.3165571526213228,0.2790052941028443,0.2493547383943529,0.2508412777497266,0.0005944523212408,0.0005261985107286,0.00046148153547,0.0003691735753289,0.0003649085052457,0.0003470491208825,8.692791108865876e-05,8.031220640569395e-05,0.0001009817251461,0.0001274298847111,0.0001434374566473,0.0001806407247906
2,A2542020104,20,73,31651,7.71698,11.46864,10906.43,9639.318,1074.075,1088.491,1770.22,1770.22,0.84254,0.84254,25B340901,113.0,31651.0,11.85364,17.72738,7513.398,7493.198,849.3159,843.4361,867.954,867.954,1.24957,1.24957,A2542020104,20.0,25B340901,13.0,28.98251,41.82635,11676.0,0.95256,18.89934,21975.39,539.7141,1.03789,70.4127,344.1431,A2542020104,20.0,25B340901,13.0,51.1487,73.55206,11676.0,1.69482,10.86172,19773.16,-322.291,-0.4147,46.30449,226.287,A2542020104,20.0,25B340901,13.0,88.04385,127.1885,11676.0,2.93698,6.28379,17595.75,328.3877,0.23081,44.52161,205.1908,A2542020104,20.0,25B340901,13.0,144.7776,208.1443,11676.0,4.79179,3.83368,12964.75,-406.163,-0.27847,43.90118,156.9827,A2542020104,20.0,25B340901,13.0,197.1881,285.2113,11676.0,6.83878,2.75603,10648.25,22.12742,-0.62351,33.282,123.877,A2542020104,20.0,25B340901,13.0,258.4117,372.1427,11676.0,8.98172,2.1484,9462.448,67.51985,-0.13871,30.96088,112.0583,19572.43,34572.43,3750.0,121.7762,69.36731,0.84468,3445.413,14905.7,29905.7,3750.0,69.356,45.0,1.24816,1796.732,11676.0,11676.0,1166.069,0.0021,1.0795,0.0,0.0,880.3723,1.0,0.9,0.84,0.61,0.48,0.46,0.57806,0.52248,0.36685,0.37797,0.25568,0.2001,0.0189,0.01086,0.00628,0.00383,0.00276,0.00213,1.07938,1.878,3.24665,5.32118,7.40201,9.59556,37649260.0,37427700.0,38416900.0,35337280.0,29126260.0,27439450.0,21612360.0,19610550.0,17458400.0,13043130.0,10555940.0,9587594.0,3959000.0,2810000.0,2052000.0,1247909.0,865000.0,625747.6,2124206.0,983441.1,646915.6,303920.8,156068.0,103945.8,340055.4,223025.6,202274.8,156636.1,121195.1,113827.9,1.9,1.9,1.9,1.9,1.9,1.9,0.71221,0.4671,0.45054,0.45187,0.33369,0.32743,0.3154661098453305,0.2788151715109409,0.2512363194976209,0.2505608629792982,0.0005836871694158,0.0005283028345316,0.0004580210792645,0.0003668859063289,0.0003655893341609,0.0003448483114639,8.692677443798939e-05,8.052918149466192e-05,9.999551656920078e-05,0.00012579659254,0.0001432104046242,0.0001790790727763
3,A2542020104,30,74,31651,11.52067,15.31675,10815.03,9620.193,991.9076,1007.095,1727.867,1727.867,0.84037,0.84037,25B340901,112.0,31651.0,17.77982,23.60094,7527.193,7489.921,823.7471,817.588,855.8835,855.8835,1.24956,1.24956,A2542020104,30.0,25B340901,13.0,42.89503,55.69147,11676.0,0.95286,18.90121,21830.43,514.7606,1.03788,70.16568,342.818,A2542020104,30.0,25B340901,13.0,75.41706,97.57701,11676.0,1.6886,10.86126,19737.72,-317.0402,-0.41475,46.17992,225.6197,A2542020104,30.0,25B340901,13.0,130.4342,169.0653,11676.0,2.92046,6.28349,17511.34,337.6826,0.23084,44.00755,203.6621,A2542020104,30.0,25B340901,13.0,213.3849,275.8365,11676.0,4.74059,3.83394,12920.75,-403.0438,-0.27846,43.00605,155.5423,A2542020104,30.0,25B340901,14.0,292.4865,386.4115,11676.0,6.75622,2.756,10659.56,21.04202,-0.62355,32.7423,123.6737,A2542020104,30.0,25B340901,13.0,381.5266,493.6049,11676.0,8.84876,2.14891,9507.063,70.07753,-0.13867,30.72515,112.728,19572.43,34572.43,3750.0,121.7762,69.36731,0.84468,3445.413,14905.7,29905.7,3750.0,69.356,45.0,1.24816,1796.732,11676.0,11676.0,1166.069,0.0021,1.0795,0.0,0.0,880.3723,1.0,0.9,0.84,0.61,0.48,0.46,0.57806,0.52248,0.36685,0.37797,0.25568,0.2001,0.0189,0.01086,0.00628,0.00383,0.00276,0.00213,1.07938,1.878,3.24665,5.32118,7.40201,9.59556,37649260.0,37427700.0,38416900.0,35337280.0,29126260.0,27439450.0,21612360.0,19610550.0,17458400.0,13043130.0,10555940.0,9587594.0,3959000.0,2810000.0,2052000.0,1247909.0,865000.0,625747.6,2124206.0,983441.1,646915.6,303920.8,156068.0,103945.8,340055.4,223025.6,202274.8,156636.1,121195.1,113827.9,1.9,1.9,1.9,1.9,1.9,1.9,0.71221,0.4671,0.45054,0.45187,0.33369,0.32743,0.3128223847730692,0.2782619850557221,0.2516976027981288,0.2504512852064991,0.0005798368945365,0.0005273559422566,0.0004558238691825,0.0003656407623903,0.0003659776435422,0.0003464742551326,8.659206870421823e-05,8.029170818505337e-05,9.925053606237818e-05,0.0001246423417092,0.0001429753757225,0.0001801493125982
4,A2542020104,40,73,31651,15.36882,19.11489,10766.96,9612.422,951.0218,967.6073,1730.669,1730.669,0.84049,0.84049,25B340901,112.0,31651.0,23.65338,29.47451,7561.952,7500.917,816.6245,809.4893,853.1897,853.1897,1.24965,1.24965,A2542020104,40.0,25B340901,13.0,56.7481,69.38557,11676.0,0.93923,18.93221,21886.93,659.7523,1.03787,69.42712,339.3965,A2542020104,40.0,25B340901,13.0,99.41163,121.3485,11676.0,1.66674,10.86128,19718.63,-318.8785,-0.41475,46.22615,226.0277,A2542020104,40.0,25B340901,13.0,172.2816,210.6055,11676.0,2.89396,6.28359,17460.63,330.1588,0.23081,43.28339,203.0387,A2542020104,40.0,25B340901,13.0,281.0307,342.8951,11676.0,4.69866,3.83389,12872.92,-407.727,-0.27845,42.291,154.8392,A2542020104,40.0,25B340901,13.0,393.6054,479.4458,11676.0,6.6806,2.75604,10658.73,20.15654,-0.62356,32.34471,123.8012,A2542020104,40.0,25B340901,14.0,502.8892,623.101,11676.0,8.7573,2.14969,9554.718,68.40561,-0.13874,30.59746,113.2926,19572.43,34572.43,3750.0,121.7762,69.36731,0.84468,3445.413,14905.7,29905.7,3750.0,69.356,45.0,1.24816,1796.732,11676.0,11676.0,1166.069,0.0021,1.0795,0.0,0.0,880.3723,1.0,0.9,0.84,0.61,0.48,0.46,0.57806,0.52248,0.36685,0.37797,0.25568,0.2001,0.0189,0.01086,0.00628,0.00383,0.00276,0.00213,1.07938,1.878,3.24665,5.32118,7.40201,9.59556,37649260.0,37427700.0,38416900.0,35337280.0,29126260.0,27439450.0,21612360.0,19610550.0,17458400.0,13043130.0,10555940.0,9587594.0,3959000.0,2810000.0,2052000.0,1247909.0,865000.0,625747.6,2124206.0,983441.1,646915.6,303920.8,156068.0,103945.8,340055.4,223025.6,202274.8,156636.1,121195.1,113827.9,1.9,1.9,1.9,1.9,1.9,1.9,0.71221,0.4671,0.45054,0.45187,0.33369,0.32743,0.3114319705036643,0.278037210575016,0.2528598895862661,0.2508189743092454,0.0005813375880428,0.0005268458922135,0.0004545038771998,0.0003642872343315,0.000365949146921,0.000348210988194,8.572783531194746e-05,8.043690391459075e-05,9.894673489278752e-05,0.000124078919216,0.0001431227745664,0.0001810515933261
5,A2542020104,50,73,31651,19.16696,22.91797,10721.51,9552.656,917.5277,934.9225,1718.413,1718.413,0.84187,0.84187,25B340901,113.0,31651.0,29.52695,35.40121,7505.353,7423.087,786.2047,779.5743,845.6736,845.6736,1.24963,1.24963,A2542020104,50.0,25B340901,14.0,70.42833,84.00743,11676.0,0.93066,18.93676,22029.65,714.6127,1.03787,69.33777,339.1733,A2542020104,50.0,25B340901,14.0,123.1662,146.7762,11676.0,1.65292,10.86129,19703.31,-301.5918,-0.41474,45.97796,224.7125,A2542020104,50.0,25B340901,14.0,213.801,255.0943,11676.0,2.87029,6.28365,17474.6,337.9474,0.23084,43.12054,202.8413,A2542020104,50.0,25B340901,14.0,348.0521,414.509,11676.0,4.66503,3.83406,12910.31,-409.6055,-0.27842,42.02233,155.0233,A2542020104,50.0,25B340901,14.0,486.5963,578.7318,11676.0,6.64036,2.75593,10673.05,21.62609,-0.62358,32.09336,123.5178,A2542020104,50.0,25B340901,13.0,632.3268,742.2844,11676.0,8.70082,2.14445,9583.18,71.33969,-0.13879,30.20792,113.1343,19572.43,34572.43,3750.0,121.7762,69.36731,0.84468,3445.413,14905.7,29905.7,3750.0,69.356,45.0,1.24816,1796.732,11676.0,11676.0,1166.069,0.0021,1.0795,0.0,0.0,880.3723,1.0,0.9,0.84,0.61,0.48,0.46,0.57806,0.52248,0.36685,0.37797,0.25568,0.2001,0.0189,0.01086,0.00628,0.00383,0.00276,0.00213,1.07938,1.878,3.24665,5.32118,7.40201,9.59556,37649260.0,37427700.0,38416900.0,35337280.0,29126260.0,27439450.0,21612360.0,19610550.0,17458400.0,13043130.0,10555940.0,9587594.0,3959000.0,2810000.0,2052000.0,1247909.0,865000.0,625747.6,2124206.0,983441.1,646915.6,303920.8,156068.0,103945.8,340055.4,223025.6,202274.8,156636.1,121195.1,113827.9,1.9,1.9,1.9,1.9,1.9,1.9,0.71221,0.4671,0.45054,0.45187,0.33369,0.32743,0.3101173391630267,0.276308492055664,0.2509673072357443,0.2482164604072133,0.0005851283664008,0.0005264365697063,0.0004548675192428,0.0003653453236921,0.0003664407994709,0.0003492482538826,8.567145743874716e-05,7.996886120996442e-05,9.885053606237817e-05,0.0001242264459988,0.0001427951445086,0.0001807986159275
6,A2542020104,60,74,31651,22.97014,26.77935,10663.09,9452.971,851.1588,867.5852,1707.807,1707.807,0.84245,0.84245,25B340901,112.0,31651.0,35.45367,41.27597,7461.248,7450.236,753.571,746.8563,850.2355,850.2355,1.24964,1.24964,A2542020104,60.0,25B340901,13.0,85.04934,97.48166,11676.0,0.92567,18.93517,21805.26,656.6561,1.03783,69.06601,337.7633,A2542020104,60.0,25B340901,13.0,148.5809,170.1439,11676.0,1.63522,10.86149,19787.33,-312.4384,-0.41475,46.37586,226.7724,A2542020104,60.0,25B340901,13.0,258.2522,296.0009,11676.0,2.83662,6.28345,17571.09,330.3218,0.23082,42.69967,204.2397,A2542020104,60.0,25B340901,13.0,419.6,480.3785,11676.0,4.6056,3.83377,12918.52,-411.3589,-0.27846,41.589,154.9528,A2542020104,60.0,25B340901,13.0,585.7967,670.1293,11676.0,6.56027,2.75588,10701.12,23.13902,-0.62365,31.75883,123.6023,A2542020104,60.0,25B340901,14.0,751.4226,869.5556,11676.0,8.6166,2.14453,9631.445,68.34825,-0.1388,30.13628,113.364,19572.43,34572.43,3750.0,121.7762,69.36731,0.84468,3445.413,14905.7,29905.7,3750.0,69.356,45.0,1.24816,1796.732,11676.0,11676.0,1166.069,0.0021,1.0795,0.0,0.0,880.3723,1.0,0.9,0.84,0.61,0.48,0.46,0.57806,0.52248,0.36685,0.37797,0.25568,0.2001,0.0189,0.01086,0.00628,0.00383,0.00276,0.00213,1.07938,1.878,3.24665,5.32118,7.40201,9.59556,37649260.0,37427700.0,38416900.0,35337280.0,29126260.0,27439450.0,21612360.0,19610550.0,17458400.0,13043130.0,10555940.0,9587594.0,3959000.0,2810000.0,2052000.0,1247909.0,865000.0,625747.6,2124206.0,983441.1,646915.6,303920.8,156068.0,103945.8,340055.4,223025.6,202274.8,156636.1,121195.1,113827.9,1.9,1.9,1.9,1.9,1.9,1.9,0.71221,0.4671,0.45054,0.45187,0.33369,0.32743,0.3084275534002094,0.2734251251647627,0.2494925047733375,0.2491242806555272,0.0005791683555002,0.0005286814311325,0.0004573791742696,0.0003655776562316,0.0003674045346021,0.0003510072177102,8.531530689568074e-05,8.070192170818506e-05,9.953201754385964e-05,0.0001241699514948,0.0001428928323699,0.00018116569684
7,A2542020104,70,73,31651,26.83153,30.59042,10594.43,9393.845,813.8034,829.2628,1692.333,1692.333,0.84372,0.84372,25B340901,112.0,31651.0,41.32844,47.15032,7303.908,7309.671,710.7602,705.6122,842.908,842.908,1.24958,1.24958,A2542020104,70.0,25B340901,14.0,98.50993,111.882,11676.0,0.91609,18.93169,21848.09,700.7264,1.03785,68.71809,335.6878,A2542020104,70.0,25B340901,14.0,171.9288,195.1315,11676.0,1.62071,10.86127,19707.16,-321.6845,-0.41474,46.07041,225.2307,A2542020104,70.0,25B340901,14.0,299.1317,339.74,11676.0,2.81678,6.28347,17470.83,334.0243,0.2308,42.26864,202.8606,A2542020104,70.0,25B340901,14.0,485.43,550.8517,11676.0,4.5699,3.83392,12915.35,-414.1454,-0.2784,41.174,154.4199,A2542020104,70.0,25B340901,14.0,677.1339,767.8376,11676.0,6.50489,2.75609,10705.1,19.0889,-0.62362,31.53005,123.1574,A2542020104,70.0,25B340901,13.0,878.6094,986.9464,11676.0,8.53952,2.1445,9653.626,61.85314,-0.13874,29.95493,113.7885,19572.43,34572.43,3750.0,121.7762,69.36731,0.84468,3445.413,14905.7,29905.7,3750.0,69.356,45.0,1.24816,1796.732,11676.0,11676.0,1166.069,0.0021,1.0795,0.0,0.0,880.3723,1.0,0.9,0.84,0.61,0.48,0.46,0.57806,0.52248,0.36685,0.37797,0.25568,0.2001,0.0189,0.01086,0.00628,0.00383,0.00276,0.00213,1.07938,1.878,3.24665,5.32118,7.40201,9.59556,37649260.0,37427700.0,38416900.0,35337280.0,29126260.0,27439450.0,21612360.0,19610550.0,17458400.0,13043130.0,10555940.0,9587594.0,3959000.0,2810000.0,2052000.0,1247909.0,865000.0,625747.6,2124206.0,983441.1,646915.6,303920.8,156068.0,103945.8,340055.4,223025.6,202274.8,156636.1,121195.1,113827.9,1.9,1.9,1.9,1.9,1.9,1.9,0.71221,0.4671,0.45054,0.45187,0.33369,0.32743,0.3064415778699964,0.271714918505873,0.2442313003875515,0.2444240061259225,0.0005803059608608,0.0005265394346967,0.0004547693853486,0.0003654879492705,0.000367541181051,0.0003518155793939,8.479105834806769e-05,8.015327402135232e-05,9.885994152046784e-05,0.0001237429171518,0.0001423784971098,0.0001818440853788
8,A2542020104,80,73,31651,30.64272,34.3836,10520.23,9379.564,770.5518,788.029,1670.868,1670.868,0.84439,0.84439,25B340901,112.0,31651.0,47.20274,53.02603,7592.124,7906.441,733.214,727.1094,837.324,837.324,1.25218,1.25218,A2542020104,80.0,25B340901,14.0,112.9109,126.2152,11676.0,0.91257,18.95584,21644.51,681.2686,1.03784,67.83511,332.0331,A2542020104,80.0,25B340901,14.0,196.9078,220.0578,11676.0,1.61862,10.86132,19693.47,-348.2986,-0.41474,46.12362,225.5755,A2542020104,80.0,25B340901,14.0,342.8583,382.9905,11676.0,2.80017,6.28508,18333.71,282.5715,0.23087,43.99096,215.2572,A2542020104,80.0,25B340901,14.0,555.8895,621.0744,11676.0,4.55843,3.83426,12968.17,-418.2766,-0.27837,41.34759,156.3746,A2542020104,80.0,25B340901,14.0,774.8256,865.298,11676.0,6.4916,2.75606,10685.0,13.11949,-0.62357,31.46479,123.2798,A2542020104,80.0,25B340901,14.0,995.9863,1113.042,11676.0,8.52655,2.14505,9644.568,61.17841,-0.1387,29.85869,113.9511,19572.43,34572.43,3750.0,121.7762,69.36731,0.84468,3445.413,14905.7,29905.7,3750.0,69.356,45.0,1.24816,1796.732,11676.0,11676.0,1166.069,0.0021,1.0795,0.0,0.0,880.3723,1.0,0.9,0.84,0.61,0.48,0.46,0.57806,0.52248,0.36685,0.37797,0.25568,0.2001,0.0189,0.01086,0.00628,0.00383,0.00276,0.00213,1.07938,1.878,3.24665,5.32118,7.40201,9.59556,37649260.0,37427700.0,38416900.0,35337280.0,29126260.0,27439450.0,21612360.0,19610550.0,17458400.0,13043130.0,10555940.0,9587594.0,3959000.0,2810000.0,2052000.0,1247909.0,865000.0,625747.6,2124206.0,983441.1,646915.6,303920.8,156068.0,103945.8,340055.4,223025.6,202274.8,156636.1,121195.1,113827.9,1.9,1.9,1.9,1.9,1.9,1.9,0.71221,0.4671,0.45054,0.45187,0.33369,0.32743,0.3042953590476573,0.2713018436945277,0.2538687942432379,0.2643790648605449,0.0005748986832676,0.0005261736628219,0.000477230333525,0.0003669826879714,0.0003668510821506,0.0003514854707364,8.386792119222026e-05,8.027597864768683e-05,0.0001049011695906,0.0001253092973926,0.0001425199999999,0.0001821039345576
